sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
1074868:4	The food was well prepared and the service impecable .	service	service general	neutral	service general neutral	no	0	0
1074868:5	I 'm going back .	NULL	restaurant general	negative	restaurant general negative	no	0	0
1074868:5	I 'm going back .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
1074868:5	I 'm going back .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1084394:1	Quite simply it 's like stepping out of Manhattan and into a haven of tranquility .	NULL	ambience general	negative	ambience general negative	no	0	0
1084394:1	Quite simply it 's like stepping out of Manhattan and into a haven of tranquility .	NULL	ambience general	positive	ambience general positive	yes	0	0
1084394:1	Quite simply it 's like stepping out of Manhattan and into a haven of tranquility .	NULL	ambience general	neutral	ambience general neutral	no	0	0
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food quality	negative	food quality negative	no	0	0
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food quality	positive	food quality positive	yes	2	5
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food quality	neutral	food quality neutral	no	0	0
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food style_options	negative	food style_options negative	no	0	0
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food style_options	positive	food style_options positive	yes	2	5
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food style_options	neutral	food style_options neutral	no	0	0
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food prices	negative	food prices negative	no	0	0
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food prices	positive	food prices positive	yes	2	5
1084394:3	The Prix Fixe menu is worth every penny and you get more than enough  (both in quantity AND quality ) .	Prix Fixe menu	food prices	neutral	food prices neutral	no	0	0
1084394:4	I will be going back and heartily recommend it !	NULL	restaurant general	negative	restaurant general negative	no	0	0
1084394:4	I will be going back and heartily recommend it !	NULL	restaurant general	positive	restaurant general positive	yes	0	0
1084394:4	I will be going back and heartily recommend it !	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1086415:1	It is terrific , as is the value .	NULL	food quality	negative	food quality negative	no	0	0
1086415:1	It is terrific , as is the value .	NULL	food quality	positive	food quality positive	yes	0	0
1086415:1	It is terrific , as is the value .	NULL	food quality	neutral	food quality neutral	no	0	0
1086415:1	It is terrific , as is the value .	NULL	food prices	negative	food prices negative	no	0	0
1086415:1	It is terrific , as is the value .	NULL	food prices	positive	food prices positive	yes	0	0
1086415:1	It is terrific , as is the value .	NULL	food prices	neutral	food prices neutral	no	0	0
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food style_options	negative	food style_options negative	no	0	0
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food style_options	positive	food style_options positive	yes	8	9
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food style_options	neutral	food style_options neutral	no	0	0
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food quality	negative	food quality negative	no	0	0
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food quality	positive	food quality positive	yes	8	9
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food quality	neutral	food quality neutral	no	0	0
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food prices	negative	food prices negative	no	0	0
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food prices	positive	food prices positive	yes	8	9
1086415:2	 $6 and there is much tasty food , all of it fresh and continually refilled .	food	food prices	neutral	food prices neutral	no	0	0
1086415:3	I am not a vegetarian but , almost all the dishes were great .	dishes	food quality	negative	food quality negative	no	0	0
1086415:3	I am not a vegetarian but , almost all the dishes were great .	dishes	food quality	positive	food quality positive	yes	11	12
1086415:3	I am not a vegetarian but , almost all the dishes were great .	dishes	food quality	neutral	food quality neutral	no	0	0
1086415:5	Go hungry and enjoy .	NULL	restaurant general	negative	restaurant general negative	no	0	0
1086415:5	Go hungry and enjoy .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
1086415:5	Go hungry and enjoy .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1086478:0	The food here is rather good , but only if you like to wait for it .	food	food quality	negative	food quality negative	no	0	0
1086478:0	The food here is rather good , but only if you like to wait for it .	food	food quality	positive	food quality positive	yes	2	3
1086478:0	The food here is rather good , but only if you like to wait for it .	food	food quality	neutral	food quality neutral	no	0	0
1086478:0	The food here is rather good , but only if you like to wait for it .	NULL	service general	negative	service general negative	yes	0	0
1086478:0	The food here is rather good , but only if you like to wait for it .	NULL	service general	positive	service general positive	no	0	0
1086478:0	The food here is rather good , but only if you like to wait for it .	NULL	service general	neutral	service general neutral	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	somosas	food quality	negative	food quality negative	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	somosas	food quality	positive	food quality positive	yes	4	5
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	somosas	food quality	neutral	food quality neutral	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	chai	food quality	negative	food quality negative	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	chai	food quality	positive	food quality positive	yes	6	7
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	chai	food quality	neutral	food quality neutral	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	chole	food quality	negative	food quality negative	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	chole	food quality	positive	food quality positive	yes	10	11
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	chole	food quality	neutral	food quality neutral	no	0	0
1086478:1	I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .	dhosas	food quality	negative	food quality negative	yes	14	15
